text,class,source,category
"শালা গরিব তারা,ঈদের দিন গরু কোরবানি দিতে পারেনাই। তাই পরের দিন দিছে তাই আজকে তাদের ৩নাম্বার দিন  ঈদের। এগুলার পুটকির ছাল তুলে ছ্যান্ডেল বানানো উচিত সরকারের। শালা গরিব নোয়াখাইল্লা।",Adult,toxic_comments,Unsafe
মনে হচ্ছে নাকের নিচের বালগুলোতে আলকাতরা লাগাইছিস?,Adult,toxic_comments,Unsafe
বদনা ধুকাই দিমু,Adult,toxic_comments,Unsafe
"চুদির পলা তোর লেউরা দেখানোর লাইগা আবার আইসোস,আবার লেউরা দেখাবি নাকি খানকির পো।",Adult,toxic_comments,Unsafe
ঈরানির বুদা জিরানির মত আরিপের বুদা লাল তাবিজ্জা তর বুদা সুদে বানিয়েছে খাল,Adult,toxic_comments,Unsafe
শইতাম খাঙ্কি,Adult,toxic_comments,Unsafe
"কিরে মান্দারপো,এই এইডস রুগী মাগীরে লইয়া যেই হাড়ে ফডু খিচ্ছত,তাতে তোরও এইডস হবে,এতে কোন সন্দেহ নাই",Adult,toxic_comments,Unsafe
পুকটির মধ্যে টমেটো ভইরা দিমু,Adult,toxic_comments,Unsafe
ফহিন্নির পুতের লুকটা দেখছো,Adult,toxic_comments,Unsafe
হাতি এবং মলম উইথ মটেল ফকিন্নি খান,Adult,toxic_comments,Unsafe
বেকা হইয়া খারাইচস কেন হারামির পুত লাটকির ছেলে.....এমনেই দিনটা খারাপ গেসে আর তুই এখানে চেগাইয়া আসস তর ঘু এর মতন থোবড়া দেখানোর লিগা।।।।।অ বিচি মামা জলদি আসো আর তোমার দারলিং আরিপ্পারে সামলাও,Adult,toxic_comments,Unsafe
" অয় ভাই,লজ্জাবতী লতা_____ হেতেরে গে দিয়া চুম্মা।",Adult,toxic_comments,Unsafe
তোর ভাই গে,Adult,toxic_comments,Unsafe
মাইয়ার হাতে কেন তোর ভোদা??,Adult,toxic_comments,Unsafe
"আলিপ্পা? বইন তুই একটু শান্তিদে বিন,তুর কাছে জনগন আজ শান্তি বিক্ষা চায়,মাদালি",Adult,toxic_comments,Unsafe
স্যাটেলাইটস আকাশে না দিয়ে পোষ্ট দাতার পাছায় সাপোসিটার হিসাবে ঢুকানো উচিৎ ছিল,Adult,toxic_comments,Unsafe
"আসিফ খানকির পোলা, তোর মারে কুত্তা দিয়ে চুদে তোরে পয়দা করসিল",Adult,toxic_comments,Unsafe
বান্দির পুতে এমনে ফাল পারে কেন,Adult,toxic_comments,Unsafe
"পুটকি মারার ব্যাথায় সে কষ্ট পাইছে।

কে পুটকি মেরেছে নাম বলা যাবে না, বললে চাকরি থাকবে না",Adult,toxic_comments,Unsafe
"তোমার পাশের মেয়েটা কে আমার কাছে পাঠিয়ে দাও। আমি ওর আগানে বাগানে মদ ঢুকাবো। আর হাউয়ার নাতি আরিপ্পা। সবুজ পরিবেশের সাথে তোর জামা ভালো মানাইছে। হনুমানের ধন তোর হোগা দিয়া ভইরা দিমু। তোর ধনে গু কালার করে দিমু, হনুমান কলা মনে কইরা খাইবো।",Adult,toxic_comments,Unsafe
এক ফ্রেমে সব বোকাচোদা একসাথে.,Adult,toxic_comments,Unsafe
কাউয়ারপুটকা ভেরা চুদা,Adult,toxic_comments,Unsafe
এই মেয়েটার বাজেট কেমন পড়বে?,Adult,toxic_comments,Unsafe
হাস চদা,Adult,toxic_comments,Unsafe
ঘোড়া চদা,Adult,toxic_comments,Unsafe
বকরির নাতি গুলা একসাথে,Adult,toxic_comments,Unsafe
পাসের দুধ বড় মালটা কেরে আরিফ ভাবি নি,Adult,toxic_comments,Unsafe
দিলি তো দিনটা মাটি কইরা চুত্মারানির ভাই,Adult,toxic_comments,Unsafe
বান্দির পোলা তর বাপ মায় ঐ রাইতে এনাল করলে কি সমস্যা হতো?,Adult,toxic_comments,Unsafe
"হালারপুতে মাইয়াগো ব্লাউজ পইরা আইছে তাও আবার লাল রংয়ের
হালারে পোলা তো কওয়া যায় না,মাইয়া ও না, আবার হিজরা কওয়া যায় না,তুই মালটা কি এইডাই বুজলাম না।",Adult,toxic_comments,Unsafe
"হায় আলিপ্পা আপু😜
আন্নের হোগার পিক ফেবুতে আপলোড করেন কিনু.?",Adult,toxic_comments,Unsafe
"এই হ্লা কমেন্টগুলো দেখেনা।
বাইঞ্চোত একটা মূর্খ।",Adult,toxic_comments,Unsafe
দুনিয়ায় এত লোক মরে তুই মরিস না ক্যা,Adult,toxic_comments,Unsafe
নিজামীর গোয়ার কৃমি,Adult,toxic_comments,Unsafe
পুটকিতে গজারি দিমু,Adult,toxic_comments,Unsafe
ছেনাল মাগি,Adult,toxic_comments,Unsafe
বিলাই এর গু খাওাই দিমু,Adult,toxic_comments,Unsafe
"দেখা হয়নি চক্ষু মিলিয়া কাম সারসে পক্ষু ঠেলিয়া ওই দিন যদি তরে সবাই মিলেনা ঠেইল্লা না পয়দা করত তাহলে আজ এই ছবি দেখতে হয়তনা 
তর এই নাকের নিচের বাল দেখলে আমার পাশের বাড়ির মরজিনার বগল এর কথা মনে করে যাই ঠিক তর এই নাকের বালের মত 

হালা মাকন্দা",Adult,toxic_comments,Unsafe
শালা ভোদাই নাকি তুই হারামজাদা। গুয়ামারাটারা দিস নাকি শুওরের বাচ্চা। ভালো হ বুঝলি। আবাল সালা বেয়াদব একটা,Adult,toxic_comments,Unsafe
কিরে চোদানি কেমন আসোস,Adult,toxic_comments,Unsafe
পন্দে দিএয়া গরম ডিম দিমু,Adult,toxic_comments,Unsafe
"কিরে দোচনা, তরে রোহিংগাগো মত লাগে ক্যান???
অগোর লগেও মারানো লাগে??",Adult,toxic_comments,Unsafe
